CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15211.0,59,2,894.4100000000001,2,Low Value
15212.0,240,1,101.8,1,At Risk
15213.0,318,2,328.35,1,At Risk
15214.0,1,8,1661.44,0,High Value
15215.0,46,3,734.94,2,Low Value
15216.0,87,1,96.6,2,Low Value
15218.0,10,11,5756.89,3,High Value
15219.0,175,1,305.75,1,At Risk
15220.0,51,6,1778.96,0,High Value
15221.0,365,1,403.25,1,At Risk
15222.0,318,1,585.0,1,At Risk
15223.0,225,2,755.75,1,At Risk
15224.0,357,2,322.08,1,At Risk
15225.0,233,1,409.4,1,At Risk
15226.0,310,1,154.41,1,At Risk
15227.0,36,5,1219.4,2,Low Value
15228.0,65,4,3386.71,0,Low Value
15230.0,238,2,429.6,1,At Risk
15232.0,112,2,612.06,2,At Risk
15234.0,276,1,197.0,1,At Risk
15235.0,217,12,2247.51,0,High Value
15236.0,298,1,321.05,1,At Risk
15237.0,1,4,1412.32,2,Low Value
15238.0,28,3,1071.99,2,Low Value
15239.0,9,2,780.59,2,Low Value
15240.0,44,5,1706.57,0,Low Value
15241.0,66,8,1756.44,0,High Value
15243.0,73,1,316.68,2,Low Value
15244.0,64,2,631.57,2,Low Value
15245.0,133,3,2515.84,2,At Risk
15246.0,237,2,514.15,1,At Risk
15247.0,121,1,356.0,2,At Risk
15249.0,31,13,6688.46,3,High Value
15251.0,8,11,10484.99,3,High Value
15252.0,35,2,740.78,2,Low Value
15253.0,15,5,918.2,2,Low Value
15254.0,126,1,300.36,2,At Risk
15255.0,66,1,890.85,2,Low Value
15256.0,148,1,98.45,1,At Risk
15257.0,282,1,317.15,1,At Risk
15258.0,168,2,623.16,1,At Risk
15260.0,99,7,1810.77,0,High Value
15261.0,134,1,254.82,2,At Risk
15262.0,323,1,178.95000000000002,1,At Risk
15263.0,106,1,156.51,2,At Risk
15264.0,63,1,393.74,2,Low Value
15265.0,150,2,1506.12,2,At Risk
15266.0,337,1,119.3,1,At Risk
15267.0,21,5,1717.36,0,Low Value
15269.0,23,1,408.8,2,Low Value
15270.0,15,7,2379.49,0,High Value
15271.0,6,15,2507.07,0,High Value
15272.0,56,2,721.94,2,Low Value
15274.0,3,2,716.57,2,Low Value
15275.0,37,1,615.14,2,Low Value
15276.0,65,1,135.31,2,Low Value
15277.0,46,1,255.9,2,Low Value
15279.0,354,1,290.51,1,At Risk
15280.0,171,1,113.12,1,At Risk
15281.0,58,9,2332.15,0,High Value
15286.0,49,1,240.55,2,Low Value
15287.0,21,2,486.69,2,Low Value
15288.0,42,5,2306.52,0,Low Value
15289.0,28,3,939.78,2,Low Value
15290.0,4,18,7943.22,3,High Value
15291.0,25,15,4668.3,3,High Value
15292.0,200,1,180.94,1,At Risk
15296.0,50,6,3672.86,0,High Value
15297.0,9,3,641.94,2,Low Value
15298.0,1,12,4799.9,3,High Value
15299.0,66,7,4507.01,0,High Value
15300.0,63,1,496.44,2,Low Value
15301.0,50,12,5070.35,3,High Value
15303.0,289,1,574.02,1,At Risk
15304.0,60,8,694.4,0,Loyal
15306.0,63,3,1174.35,2,Low Value
15307.0,95,1,205.3,2,Low Value
15308.0,273,1,310.47,1,At Risk
15312.0,74,4,924.85,2,Low Value
15313.0,109,1,52.0,2,At Risk
15314.0,198,1,327.97,1,At Risk
15315.0,63,2,570.5,2,Low Value
15316.0,326,1,165.0,1,At Risk
15318.0,3,1,312.62,2,Low Value
15319.0,283,1,204.5,1,At Risk
15320.0,43,1,267.13,2,Low Value
15321.0,70,3,2748.31,2,Low Value
15322.0,85,1,679.68,2,Low Value
15325.0,103,1,162.29,2,At Risk
15326.0,333,1,311.71,1,At Risk
15327.0,52,1,208.75,2,Low Value
15329.0,38,3,1049.7,2,Low Value
15330.0,31,2,714.9599999999999,2,Low Value
15332.0,365,4,1661.06,1,At Risk
15333.0,207,1,1028.56,1,At Risk
15334.0,156,3,351.67,1,At Risk
15335.0,53,1,173.97,2,Low Value
15339.0,65,2,574.07,2,Low Value
15341.0,80,1,2020.52,2,Low Value
15342.0,129,1,406.09,2,At Risk
15343.0,86,1,364.5,2,Low Value
15344.0,0,3,563.94,2,Low Value
15345.0,45,1,393.54,2,Low Value
15346.0,332,1,252.42,1,At Risk
15347.0,365,1,201.6,1,At Risk
15348.0,71,1,158.04,2,Low Value
15349.0,157,2,473.81,1,At Risk
15350.0,372,1,115.65,1,At Risk
15351.0,11,7,1960.11,0,High Value
15353.0,254,2,777.02,1,At Risk
15355.0,28,2,277.05,2,Low Value
15356.0,30,10,2766.5,0,High Value
15358.0,4,22,8347.2,3,High Value
15360.0,39,1,427.93,2,Low Value
15361.0,361,1,418.92,1,At Risk
15363.0,372,1,326.0,1,At Risk
15364.0,95,2,913.19,2,Low Value
15365.0,25,7,2314.32,0,High Value
15366.0,74,2,602.51,2,Low Value
15367.0,56,4,1877.59,2,Low Value
15368.0,20,1,446.94000000000005,2,Low Value
15370.0,40,7,2386.05,0,High Value
15372.0,136,1,2007.4,2,At Risk
15373.0,7,12,2415.91,0,High Value
15374.0,128,1,168.0,2,At Risk
15376.0,39,3,1233.36,2,Low Value
15379.0,168,7,3703.29,0,High Value
15380.0,8,5,1690.26,0,Low Value
15381.0,213,2,596.85,1,At Risk
15382.0,14,6,5955.71,0,High Value
15384.0,169,2,642.41,1,At Risk
15385.0,39,1,316.88,2,Low Value
15386.0,185,1,394.14,1,At Risk
15388.0,269,1,140.54,1,At Risk
15389.0,171,1,500.0,1,At Risk
15392.0,4,4,1535.53,2,Low Value
15393.0,15,2,231.86,2,Low Value
15394.0,9,4,2183.54,0,Low Value
15395.0,325,1,107.45,1,At Risk
15396.0,112,1,288.18,2,At Risk
15397.0,289,1,94.0,1,At Risk
15398.0,15,2,1345.53,2,Low Value
15399.0,0,3,815.77,2,Low Value
15400.0,91,5,716.2,2,Low Value
15402.0,148,2,626.77,2,At Risk
15405.0,188,1,349.1,1,At Risk
15406.0,30,2,510.71,2,Low Value
15407.0,33,4,1056.44,2,Low Value
15408.0,263,1,267.18,1,At Risk
15410.0,83,8,3450.84,0,High Value
15411.0,25,4,1358.88,2,Low Value
15412.0,170,1,190.53,1,At Risk
15414.0,9,3,774.9000000000001,2,Low Value
15415.0,312,1,572.8100000000001,1,At Risk
15416.0,64,4,3984.32,0,Low Value
15417.0,84,1,508.8,2,Low Value
15419.0,24,1,135.86,2,Low Value
15421.0,58,4,950.36,2,Low Value
15422.0,322,2,97.7,1,At Risk
15423.0,37,1,43.5,2,Low Value
15424.0,253,2,383.34,1,At Risk
15426.0,18,5,1447.39,0,Low Value
15427.0,32,3,1483.14,2,Low Value
15428.0,14,1,93.78,2,Low Value
15429.0,26,2,397.35,2,Low Value
15432.0,22,1,171.19000000000003,2,Low Value
15433.0,213,2,533.3,1,At Risk
15434.0,7,5,1041.48,2,Low Value
15435.0,21,1,149.29,2,Low Value
15436.0,11,3,1122.53,2,Low Value
15437.0,261,1,200.16,1,At Risk
15438.0,130,1,156.57999999999998,2,At Risk
15440.0,54,3,383.68,2,Low Value
15442.0,248,1,594.0,1,At Risk
15443.0,1,7,3236.91,0,High Value
15444.0,8,2,1418.26,2,Low Value
15445.0,263,1,113.5,1,At Risk
15447.0,330,1,155.17000000000002,1,At Risk
15448.0,312,1,494.64,1,At Risk
15449.0,25,3,974.52,2,Low Value
15450.0,29,1,429.84,2,Low Value
15452.0,29,3,538.73,2,Low Value
15453.0,1,7,1388.37,0,High Value
15454.0,361,1,179.1,1,At Risk
15456.0,282,3,447.22,1,At Risk
15457.0,261,1,237.07,1,At Risk
15458.0,24,1,161.64,2,Low Value
15460.0,353,1,216.76,1,At Risk
15462.0,93,3,234.6,2,Low Value
15463.0,28,1,126.14,2,Low Value
15464.0,337,1,1048.85,1,At Risk
15465.0,19,18,7354.62,3,High Value
15466.0,84,1,334.53,2,Low Value
15467.0,8,3,524.88,2,Low Value
15468.0,50,2,467.51,2,Low Value
15469.0,49,2,538.55,2,Low Value
15471.0,1,1,469.48,2,Low Value
15472.0,112,1,371.56,2,At Risk
15473.0,13,7,1771.2,0,High Value
15475.0,76,1,454.11,2,Low Value
15478.0,39,2,1441.42,2,Low Value
15480.0,115,1,905.5,2,At Risk
15482.0,15,12,11054.96,3,High Value
15483.0,160,4,233.81,1,At Risk
15484.0,0,4,3594.31,0,Low Value
15485.0,29,3,2575.0,2,Low Value
15488.0,92,1,91.32,2,Low Value
15489.0,22,3,1134.28,2,Low Value
15491.0,94,6,3100.09,0,High Value
15492.0,27,2,659.46,2,Low Value
15493.0,32,5,2001.8,0,Low Value
15494.0,20,2,1299.23,2,Low Value
15497.0,17,2,1262.2,2,Low Value
15500.0,7,4,1131.56,2,Low Value
15502.0,15,12,10384.93,3,High Value
15503.0,362,1,147.09,1,At Risk
15504.0,80,1,52.83,2,Low Value
15505.0,52,5,3610.96,0,Low Value
15506.0,22,3,979.26,2,Low Value
15507.0,171,1,492.36,1,At Risk
15508.0,188,6,1000.27,1,High Value
15510.0,330,1,250.0,1,At Risk
15511.0,11,5,909.23,2,Low Value
15512.0,155,2,121.0,1,At Risk
15513.0,32,19,14758.22,3,High Value
15514.0,11,11,4139.46,0,High Value
15516.0,44,3,62.43,2,Low Value
15517.0,232,1,267.03,1,At Risk
15518.0,63,8,1942.45,0,High Value
15520.0,1,1,343.5,2,Low Value
15521.0,39,8,3000.2,0,High Value
15522.0,32,2,398.84,2,Low Value
15523.0,83,1,412.0100000000001,2,Low Value
15524.0,24,1,440.0,2,Low Value
15525.0,1,3,825.92,2,Low Value
15526.0,32,2,148.44,2,Low Value
15527.0,18,8,2429.78,0,High Value
15528.0,253,1,229.33,1,At Risk
15529.0,22,11,3995.23,0,High Value
15530.0,21,4,1502.35,2,Low Value
15531.0,7,2,2007.44,2,Low Value
15532.0,24,4,1580.93,2,Low Value
15533.0,18,3,807.57,2,Low Value
15535.0,172,4,536.4,1,At Risk
15537.0,162,1,110.92,1,At Risk
15539.0,6,1,538.46,2,Low Value
15540.0,10,1,213.3,2,Low Value
15541.0,113,1,85.13000000000001,2,At Risk
15543.0,287,1,127.86,1,At Risk
15544.0,8,9,3546.71,0,High Value
15545.0,53,2,292.72,2,Low Value
15547.0,6,14,4954.84,3,High Value
15549.0,76,3,1693.26,2,Low Value
15550.0,3,4,575.63,2,Low Value
15551.0,36,1,436.06,2,Low Value
15552.0,216,1,90.12,1,At Risk
15553.0,59,1,437.23,2,Low Value
15554.0,277,1,217.2,1,At Risk
15555.0,11,16,4805.17,3,High Value
15556.0,23,1,279.77,2,Low Value
15557.0,28,1,473.65,2,Low Value
15561.0,11,4,800.5899999999999,2,Low Value
15562.0,351,1,134.55,1,At Risk
15563.0,21,4,1400.44,2,Low Value
15565.0,49,2,173.16000000000005,2,Low Value
15567.0,18,1,186.01,2,Low Value
15568.0,2,3,758.29,2,Low Value
15569.0,103,5,1375.71,2,At Risk
15570.0,6,12,4165.52,0,High Value
15571.0,11,4,650.4300000000001,2,Low Value
15572.0,4,7,2552.86,0,High Value
15573.0,31,2,607.45,2,Low Value
15574.0,177,4,702.25,1,At Risk
15576.0,37,1,940.67,2,Low Value
15577.0,150,3,258.88,2,At Risk
15578.0,161,1,127.1,1,At Risk
15579.0,68,2,348.6,2,Low Value
15581.0,120,13,3679.97,0,High Value
15582.0,24,3,682.9100000000001,2,Low Value
15584.0,23,4,725.11,2,Low Value
15585.0,176,1,455.3,1,At Risk
15587.0,49,4,913.68,2,Low Value
15589.0,255,3,478.53,1,At Risk
15592.0,46,1,388.58,2,Low Value
15593.0,70,1,199.8,2,Low Value
15594.0,15,5,1771.78,0,Low Value
15596.0,100,5,1406.59,2,Low Value
15597.0,34,1,324.57,2,Low Value
15598.0,52,1,240.68,2,Low Value
15599.0,26,2,761.74,2,Low Value
15601.0,10,14,6776.56,3,High Value
15602.0,7,9,1297.87,0,High Value
15603.0,78,1,48.48,2,Low Value
15604.0,51,1,216.39,2,Low Value
15605.0,35,5,1198.23,2,Low Value
15606.0,60,9,2920.16,0,High Value
15607.0,336,1,104.76,1,At Risk
15608.0,27,4,1093.68,2,Low Value
15609.0,183,1,298.48,1,At Risk
15610.0,51,1,112.46,2,Low Value
15611.0,9,13,1591.45,0,High Value
15612.0,35,2,195.15,2,Low Value
15615.0,9,23,10399.74,3,High Value
15618.0,32,4,776.851,2,Low Value
15619.0,10,1,336.4,2,Low Value
15620.0,56,3,1553.18,2,Low Value
15621.0,3,4,1293.03,2,Low Value
15622.0,42,9,3709.56,0,High Value
15623.0,140,1,301.03000000000003,2,At Risk
15624.0,116,4,588.13,2,At Risk
15625.0,103,4,1534.26,2,At Risk
15626.0,74,2,675.8,2,Low Value
15628.0,4,9,2870.24,0,High Value
15630.0,44,2,1186.35,2,Low Value
15632.0,15,8,3285.31,0,High Value
15634.0,16,1,243.55,2,Low Value
15636.0,89,2,724.76,2,Low Value
15637.0,52,1,223.36,2,Low Value
15639.0,133,1,425.32,2,At Risk
15640.0,3,15,12515.66,3,High Value
15641.0,104,4,1887.2,2,At Risk
15643.0,191,3,664.0,1,At Risk
15644.0,165,4,813.0,1,At Risk
15645.0,18,1,612.01,2,Low Value
15646.0,157,3,447.64,1,At Risk
15648.0,203,2,657.35,1,At Risk
15649.0,335,2,816.0,1,At Risk
15651.0,36,3,646.3,2,Low Value
15652.0,90,1,337.74,2,Low Value
15653.0,92,2,877.44,2,Low Value
15654.0,8,2,922.53,2,Low Value
15655.0,242,1,560.6700000000001,1,At Risk
15656.0,44,4,748.5,2,Low Value
15657.0,22,1,30.0,2,Low Value
15658.0,189,5,1024.1,1,At Risk
15659.0,43,1,306.45,2,Low Value
15660.0,24,9,1600.86,0,High Value
15661.0,316,2,309.8,1,At Risk
15663.0,105,1,138.14,2,At Risk
15664.0,50,1,386.43,2,Low Value
15665.0,167,2,2242.01,1,At Risk
15667.0,39,1,301.32000000000005,2,Low Value
15668.0,217,1,76.32000000000001,1,At Risk
15669.0,39,4,684.34,2,Low Value
15670.0,296,1,173.05,1,At Risk
15671.0,18,7,2657.13,0,High Value
15673.0,87,4,2881.02,0,Low Value
15674.0,72,5,2446.6,0,Low Value
15675.0,80,3,323.69,2,Low Value
15676.0,18,3,3435.76,0,Low Value
15677.0,48,1,657.23,2,Low Value
15678.0,52,1,352.7,2,Low Value
15679.0,23,4,781.28,2,Low Value
15680.0,8,3,1333.68,2,Low Value
15681.0,24,5,1426.16,0,Low Value
15683.0,116,1,193.75,2,At Risk
15687.0,8,9,2993.1,0,High Value
15689.0,119,2,254.1,2,At Risk
15690.0,3,2,239.76,2,Low Value
15691.0,251,1,136.8,1,At Risk
15692.0,27,1,191.04,2,Low Value
15694.0,0,14,6479.4,3,High Value
15695.0,266,2,409.98,1,At Risk
15696.0,32,8,2736.46,0,High Value
15699.0,17,1,309.65,2,Low Value
15700.0,171,2,696.68,1,At Risk
15701.0,1,4,1542.14,2,Low Value
15703.0,264,1,211.5,1,At Risk
15704.0,139,4,2293.62,2,At Risk
15705.0,200,1,143.1,1,At Risk
15706.0,63,4,1060.56,2,Low Value
15707.0,34,4,945.58,2,Low Value
15708.0,40,7,3364.24,0,High Value
15709.0,283,1,133.25,1,At Risk
15712.0,8,5,1072.36,2,Low Value
15713.0,142,2,356.7,2,At Risk
15714.0,11,2,330.88,2,Low Value
15716.0,145,4,1118.81,2,At Risk
15717.0,233,1,150.3,1,At Risk
15719.0,32,13,5045.61,3,High Value
15720.0,23,1,598.73,2,Low Value
15721.0,11,1,507.08,2,Low Value
15722.0,35,5,2222.56,0,Low Value
15723.0,364,1,203.1,1,At Risk
15724.0,200,2,218.25,1,At Risk
15725.0,14,1,415.25,2,Low Value
15727.0,16,7,5178.96,0,High Value
15729.0,212,1,85.0,1,At Risk
15730.0,65,3,1120.88,2,Low Value
15732.0,211,2,294.12,1,At Risk
15733.0,282,1,162.3,1,At Risk
15734.0,114,2,1339.45,2,At Risk
15737.0,14,8,1205.12,0,High Value
15738.0,18,16,4812.42,3,High Value
15739.0,65,1,449.12,2,Low Value
15740.0,48,1,154.88,2,Low Value
15743.0,15,4,784.46,2,Low Value
15744.0,77,1,34.8,2,Low Value
15745.0,18,4,1094.59,2,Low Value
15746.0,133,1,196.88,2,At Risk
15747.0,12,3,974.04,2,Low Value
15748.0,39,1,149.31,2,Low Value
15750.0,2,8,2465.48,0,High Value
15752.0,39,7,2637.38,0,High Value
15753.0,304,1,79.2,1,At Risk
15754.0,50,3,458.57,2,Low Value
15755.0,9,6,2364.25,0,High Value
15756.0,60,4,532.96,2,Low Value
15757.0,65,2,714.42,2,Low Value
15758.0,24,1,205.25,2,Low Value
15759.0,217,3,253.04,1,At Risk
15762.0,64,2,583.75,2,Low Value
15763.0,31,2,1086.92,2,Low Value
15764.0,87,6,3279.9700000000003,0,High Value
15766.0,63,1,315.06,2,Low Value
15768.0,115,3,621.83,2,At Risk
15773.0,5,1,635.6800000000001,2,Low Value
15774.0,68,1,270.8,2,Low Value
15775.0,244,1,104.9,1,At Risk
15776.0,132,1,241.62,2,At Risk
15777.0,240,4,1047.11,1,At Risk
15780.0,183,3,475.28,1,At Risk
15781.0,24,3,345.46000000000004,2,Low Value
15782.0,9,3,2614.74,0,Low Value
15783.0,10,1,246.3,2,Low Value
15785.0,32,5,2328.9700000000003,0,Low Value
15786.0,45,3,4932.2,0,Low Value
15787.0,25,3,948.05,2,Low Value
15789.0,357,1,351.3,1,At Risk
15790.0,9,1,220.85,2,Low Value
15791.0,43,2,1612.69,2,Low Value
15793.0,14,3,965.61,2,Low Value
15795.0,149,1,610.01,2,At Risk
15796.0,0,8,2711.56,0,High Value
15797.0,112,4,2207.4,2,At Risk
15799.0,75,3,884.14,2,Low Value
15800.0,106,2,699.08,2,At Risk
15801.0,45,3,1063.95,2,Low Value
15802.0,142,1,451.42,2,At Risk
15803.0,50,1,415.8200000000001,2,Low Value
15804.0,0,13,4206.39,3,High Value
15805.0,22,17,5528.4800000000005,3,High Value
15806.0,45,3,784.58,2,Low Value
15807.0,49,3,903.9,2,Low Value
15808.0,305,4,3734.97,1,At Risk
15809.0,35,5,515.77,2,Low Value
15810.0,78,4,1391.98,2,Low Value
15811.0,21,6,2218.62,0,High Value
15812.0,106,5,1801.14,0,At Risk
15813.0,207,2,1303.91,1,At Risk
15814.0,16,4,1945.33,0,Low Value
15815.0,63,5,2100.6,0,Low Value
15819.0,48,4,1905.45,2,Low Value
15820.0,319,1,206.98,1,At Risk
15821.0,43,2,570.96,2,Low Value
15822.0,2,2,885.47,2,Low Value
15823.0,371,1,15.0,1,At Risk
15825.0,171,1,532.94,1,At Risk
15826.0,55,3,1654.31,2,Low Value
15827.0,72,14,1836.09,0,High Value
15829.0,98,2,636.14,2,Low Value
15830.0,37,1,576.0,2,Low Value
15831.0,57,3,801.76,2,Low Value
15832.0,253,1,836.79,1,At Risk
15834.0,69,4,2233.75,0,Low Value
15835.0,43,4,954.09,2,Low Value
15836.0,49,1,137.37,2,Low Value
15837.0,64,1,391.98,2,Low Value
15839.0,32,3,1048.49,2,Low Value
15840.0,58,2,355.56,2,Low Value
15841.0,72,4,1224.06,2,Low Value
15843.0,303,1,118.95,1,At Risk
15844.0,45,1,130.73999999999998,2,Low Value
15845.0,17,8,3711.77,0,High Value
15847.0,37,2,389.27,2,Low Value
15850.0,18,2,238.85,2,Low Value
15852.0,186,2,160.71,1,At Risk
15853.0,51,1,110.8,2,Low Value
15854.0,3,12,2974.65,0,High Value
15855.0,136,5,712.24,2,At Risk
15857.0,18,1,297.0,2,Low Value
15858.0,15,5,1438.85,0,Low Value
15860.0,40,8,977.21,0,Loyal
15861.0,11,8,3165.36,0,High Value
15862.0,7,4,832.88,2,Low Value
15863.0,25,2,68.84,2,Low Value
15864.0,21,6,1936.32,0,High Value
15865.0,40,3,895.13,2,Low Value
15866.0,100,1,230.53,2,Low Value
15867.0,4,15,3812.64,3,High Value
15869.0,276,2,149.64,1,At Risk
15870.0,32,1,354.09000000000003,2,Low Value
15872.0,14,2,360.93,2,Low Value
15874.0,63,7,4405.88,0,High Value
15877.0,1,2,493.28,2,Low Value
15880.0,368,1,343.28,1,At Risk
15881.0,311,5,501.39,1,At Risk
15882.0,198,4,516.36,1,At Risk
15883.0,1,2,396.48,2,Low Value
15885.0,92,3,379.35,2,Low Value
15886.0,59,1,181.09,2,Low Value
15888.0,80,1,168.31,2,Low Value
15889.0,156,2,446.87,1,At Risk
15891.0,226,1,524.52,1,At Risk
15894.0,252,2,263.55,1,At Risk
15895.0,149,1,179.17,1,At Risk
15897.0,193,2,222.05,1,At Risk
15898.0,0,5,1388.88,0,Low Value
15899.0,368,1,56.25,1,At Risk
15900.0,23,1,351.11,2,Low Value
15901.0,16,3,363.88,2,Low Value
15903.0,9,7,5126.76,0,High Value
15904.0,7,1,164.68,2,Low Value
15906.0,19,7,1567.69,0,High Value
15907.0,3,3,967.45,2,Low Value
15909.0,173,1,191.94,1,At Risk
15910.0,0,8,1232.18,0,High Value
15912.0,177,2,264.62,1,At Risk
15916.0,15,8,1528.09,0,High Value
15917.0,247,1,123.1,1,At Risk
15918.0,190,2,334.23,1,At Risk
15919.0,19,2,639.89,2,Low Value
15920.0,153,4,167.5,2,At Risk
15921.0,172,1,336.03000000000003,1,At Risk
15922.0,372,1,369.5,1,At Risk
15923.0,372,1,127.08,1,At Risk
15925.0,193,1,207.15,1,At Risk
15930.0,66,1,426.63,2,Low Value
15932.0,3,8,2495.87,0,High Value
15933.0,20,3,1107.46,2,Low Value
15935.0,238,2,416.86,1,At Risk
15937.0,63,1,145.35000000000002,2,Low Value
15938.0,111,5,404.58,2,At Risk
15939.0,89,15,6115.01,3,High Value
15940.0,310,1,35.8,1,At Risk
15942.0,133,1,337.44,2,At Risk
15944.0,276,1,325.1,1,At Risk
15945.0,364,1,181.0,1,At Risk
15947.0,82,1,1708.24,2,Low Value
15948.0,7,2,955.24,2,Low Value
15949.0,16,2,364.72,2,Low Value
15950.0,31,4,1765.51,2,Low Value
15951.0,8,2,708.22,2,Low Value
15952.0,33,4,806.57,2,Low Value
15953.0,14,8,1659.38,0,High Value
15955.0,23,14,4416.26,3,High Value
15957.0,31,1,428.89,2,Low Value
15958.0,73,1,104.35,2,Low Value
15963.0,19,2,470.76,2,Low Value
15965.0,16,4,845.64,2,Low Value
15967.0,22,2,418.83,2,Low Value
15969.0,2,3,666.1,2,Low Value
15970.0,303,1,314.1,1,At Risk
15971.0,17,12,4199.85,0,High Value
15973.0,366,1,307.82000000000005,1,At Risk
15974.0,38,7,3442.15,0,High Value
15975.0,83,1,371.01,2,Low Value
15976.0,164,2,430.94,1,At Risk
15977.0,16,2,1054.73,2,Low Value
15978.0,76,1,1098.78,2,Low Value
15980.0,88,3,2398.86,2,Low Value
15981.0,24,8,3408.48,0,High Value
15983.0,21,4,1475.02,2,Low Value
15984.0,2,10,2837.67,0,High Value
15985.0,122,2,1142.42,2,At Risk
15986.0,29,1,168.12,2,Low Value
15987.0,11,7,1451.28,0,High Value
15988.0,18,1,158.03,2,Low Value
15990.0,43,2,792.11,2,Low Value
15992.0,3,1,41.99,2,Low Value
15993.0,8,7,2797.57,0,High Value
15994.0,54,1,427.07,2,Low Value
15996.0,87,6,1060.68,0,High Value
15998.0,36,5,3089.97,0,Low Value
16000.0,2,3,12393.7,3,Low Value
16003.0,29,5,2735.37,0,Low Value
16005.0,11,4,615.39,2,Low Value
16006.0,210,1,101.4,1,At Risk
16007.0,47,4,1701.94,2,Low Value
16008.0,23,3,478.78,2,Low Value
16009.0,21,4,992.71,2,Low Value
16010.0,245,3,407.5,1,At Risk
16011.0,7,16,3362.71,3,High Value
16012.0,34,3,1415.29,2,Low Value
16014.0,37,3,662.38,2,Low Value
16015.0,3,3,705.39,2,Low Value
16016.0,2,8,1508.76,0,High Value
16017.0,46,1,211.88,2,Low Value
16018.0,38,2,408.9,2,Low Value
16019.0,46,9,3786.24,0,High Value
16020.0,16,3,851.01,2,Low Value
16022.0,259,1,628.28,1,At Risk
16023.0,45,3,719.81,2,Low Value
16024.0,11,1,251.24,2,Low Value
16025.0,29,1,439.66,2,Low Value
16026.0,42,1,236.09,2,Low Value
16027.0,91,6,934.62,0,Loyal
16030.0,309,1,331.24,1,At Risk
16031.0,91,2,548.94,2,Low Value
16033.0,5,20,8816.4,3,High Value
16034.0,195,3,437.7000000000001,1,At Risk
16036.0,86,2,758.9200000000001,2,Low Value
16037.0,269,3,855.02,1,At Risk
16038.0,7,3,471.78,2,Low Value
16040.0,64,3,1313.55,2,Low Value
16041.0,30,3,3166.4,0,Low Value
16042.0,21,5,1197.27,2,Low Value
16043.0,37,4,773.99,2,Low Value
16045.0,119,4,1340.7,2,At Risk
16048.0,372,2,256.44,1,At Risk
16049.0,39,3,1111.79,2,Low Value
16050.0,173,1,137.9,1,At Risk
16052.0,53,1,362.06,2,Low Value
16053.0,32,2,1511.95,2,Low Value
16054.0,144,1,783.9,2,At Risk
16055.0,220,1,134.8,1,At Risk
16056.0,44,1,664.85,2,Low Value
16057.0,15,7,2263.12,0,High Value
16059.0,65,6,1459.86,0,High Value
16062.0,9,4,1153.62,2,Low Value
16063.0,259,1,335.32,1,At Risk
16065.0,364,1,372.09,1,At Risk
16066.0,16,5,1521.87,0,Low Value
16070.0,21,2,852.15,2,Low Value
16071.0,44,1,326.24,2,Low Value
16072.0,287,1,584.3199999999999,1,At Risk
16073.0,296,1,122.4,1,At Risk
16076.0,2,10,2234.73,0,High Value
16078.0,283,1,79.2,1,At Risk
16079.0,16,3,1352.0,2,Low Value
16080.0,81,2,217.16,2,Low Value
16081.0,55,5,2806.9,0,Low Value
16083.0,100,2,1317.62,2,Low Value
16084.0,298,1,436.18,1,At Risk
16085.0,22,5,981.51,2,Low Value
16086.0,58,5,1121.39,2,Low Value
16091.0,154,2,315.06,1,At Risk
16092.0,114,3,817.86,2,At Risk
16093.0,106,1,17.0,2,At Risk
16094.0,11,4,1078.23,2,Low Value
16096.0,263,1,320.62,1,At Risk
16097.0,239,1,185.05,1,At Risk
16098.0,87,7,2005.63,0,High Value
16099.0,49,3,731.9,2,Low Value
16101.0,70,1,1290.7,2,Low Value
16102.0,41,3,1842.14,2,Low Value
16103.0,6,6,1429.64,0,High Value
16104.0,61,1,302.36,2,Low Value
16105.0,248,1,336.96,1,At Risk
16106.0,65,1,108.38,2,Low Value
16107.0,17,7,3204.1600000000003,0,High Value
16108.0,84,1,842.5,2,Low Value
16109.0,218,2,611.88,1,At Risk
16110.0,44,3,1337.48,2,Low Value
16112.0,142,4,195.74,2,At Risk
16113.0,182,1,161.38,1,At Risk
16114.0,170,1,135.75000000000003,1,At Risk
16115.0,9,8,1667.97,0,High Value
16116.0,211,1,612.78,1,At Risk
16117.0,189,1,232.21,1,At Risk
16119.0,7,2,423.36,2,Low Value
16120.0,58,4,1309.14,2,Low Value
16121.0,56,2,867.11,2,Low Value
16122.0,72,4,684.42,2,Low Value
16123.0,51,1,307.78000000000003,2,Low Value
16124.0,316,1,249.0,1,At Risk
16125.0,366,1,289.35,1,At Risk
16126.0,28,4,6287.77,0,Low Value
16127.0,38,1,656.25,2,Low Value
16128.0,17,5,1880.22,0,Low Value
16131.0,51,6,3506.54,0,High Value
16134.0,21,2,618.09,2,Low Value
16135.0,262,1,517.55,1,At Risk
16136.0,59,3,709.38,2,Low Value
16139.0,18,3,635.4100000000001,2,Low Value
16140.0,65,2,725.1800000000001,2,Low Value
16141.0,87,1,620.4,2,Low Value
16142.0,249,1,535.34,1,At Risk
16143.0,2,6,2424.94,0,High Value
16144.0,246,1,175.2,1,At Risk
16145.0,8,11,3799.49,0,High Value
16146.0,156,3,734.13,1,At Risk
16147.0,133,1,375.0,2,At Risk
16148.0,295,1,76.32000000000001,1,At Risk
